00x0L,chmod_or_fchmod,00x0L,0,1,0,0,0,2,0,0,2,0.0
00x8L,chmod_or_fchmod,00x0L,1,0,0,0,0,2,0,0,1,0.0833333333333
00x10L,chmod_or_fchmod,00x0L,2,0,0,0,0,1,0,0,1,0.0
00x14L,chmod_or_fchmod,00x0L,3,0,0,0,0,1,0,0,1,0.0833333333333
00x18L,chmod_or_fchmod,00x0L,4,0,0,0,0,1,0,0,1,0.0
00x1cL,file_has_acl,00x1cL,0,1,0,0,0,2,0,0,0,0.0
00x24L,copy_acl,00x24L,0,1,0,0,0,7,0,0,2,0.0
00x40L,copy_acl,00x24L,1,0,0,0,0,2,0,0,1,0.0833333333333
00xa4L,copy_acl,00x24L,2,0,0,0,0,2,0,0,1,0.0833333333333
00x48L,copy_acl,00x24L,3,0,0,0,0,1,0,0,1,0.0
00xacL,copy_acl,00x24L,4,0,0,0,0,1,0,0,1,0.0
00x48L,sub_48,00x48L,0,0,0,0,0,2,0,0,1,0.0
00x50L,sub_48,00x48L,1,0,0,0,0,1,0,0,2,0.333333333333
00x54L,sub_48,00x48L,2,0,0,0,0,1,0,0,1,0.0
00x90L,sub_48,00x48L,3,0,0,0,0,1,0,0,0,0.0
00x54L,sub_54,00x54L,0,3,0,0,0,6,0,0,1,0.0
00x6cL,sub_54,00x54L,1,0,0,0,0,1,0,0,1,0.0
00x6cL,sub_6C,00x6cL,0,0,0,0,0,3,0,0,1,0.0
00x78L,sub_6C,00x6cL,1,0,0,0,0,1,0,0,1,0.0
00x78L,sub_78,00x78L,0,1,0,0,0,5,0,0,1,0.0
00x8cL,sub_78,00x78L,1,0,0,0,0,1,0,0,1,0.0
00x8cL,sub_8C,00x8cL,0,0,0,0,0,1,0,0,1,0.0
00x90L,sub_8C,00x8cL,1,0,0,0,0,5,0,0,0,0.0
00xacL,sub_AC,00xacL,0,0,0,0,0,3,0,0,1,0.0
00x50L,sub_AC,00xacL,1,0,0,0,0,1,0,0,2,0.0
00xb8L,set_acl,00xb8L,0,1,0,0,0,7,0,0,2,0.0
00xd4L,set_acl,00xb8L,1,0,0,0,0,2,0,0,1,0.0833333333333
00x138L,set_acl,00xb8L,2,0,0,0,0,1,0,0,1,0.0833333333333
00xdcL,set_acl,00xb8L,3,0,0,0,0,1,0,0,1,0.0
00x13cL,set_acl,00xb8L,4,0,0,0,0,1,0,0,1,0.0
00xdcL,sub_DC,00xdcL,0,0,0,0,0,2,0,0,1,0.0
00xe4L,sub_DC,00xdcL,1,0,0,0,0,1,0,0,2,0.333333333333
00xe8L,sub_DC,00xdcL,2,0,0,0,0,1,0,0,1,0.0
00x124L,sub_DC,00xdcL,3,0,0,0,0,1,0,0,0,0.0
00xe8L,sub_E8,00xe8L,0,3,0,0,0,6,0,0,1,0.0
00x100L,sub_E8,00xe8L,1,0,0,0,0,1,0,0,1,0.0
00x100L,sub_100,00x100L,0,0,0,0,0,3,0,0,1,0.0
00x10cL,sub_100,00x100L,1,0,0,0,0,1,0,0,1,0.0
00x10cL,sub_10C,00x10cL,0,1,0,0,0,5,0,0,1,0.0
00x120L,sub_10C,00x10cL,1,0,0,0,0,1,0,0,1,0.0
00x120L,sub_120,00x120L,0,0,0,0,0,1,0,0,1,0.0
00x124L,sub_120,00x120L,1,0,0,0,0,5,0,0,0,0.0
00x13cL,sub_13C,00x13cL,0,0,0,0,0,3,0,0,1,0.0
00xe4L,sub_13C,00x13cL,1,0,0,0,0,1,0,0,2,0.0
